Meta data
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (Dev1/0),-0.00010539,0.00000003,7335
Channel 1 (Dev1/1),-0.00010539,0.00000003,7335

Data
Channel 0 (Dev1/0),Channel 1 (Dev1/1)
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,0.16303430971382
-0.000781632723748748,0.16303430971382
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,0.16303430971382
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,0.16303430971382
-0.000781632723748748,0.16303430971382
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,0.16303430971382
-0.000781632723748748,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,0.16303430971382
0.000887971956752177,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,0.16303430971382
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,0.16303430971382
0.000887971956752177,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,0.16303430971382
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
0.000887971956752177,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.000887971956752177,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.000887971956752177,-0.00490349057438051
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.340779091150781
-0.000781632723748748,-0.00490349057438051
0.000887971956752177,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,0.16303430971382
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.000887971956752177,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,0.16303430971382
-0.000781632723748748,0.16303430971382
-0.000781632723748748,0.16303430971382
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.000887971956752177,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.000887971956752177,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,0.16303430971382
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.172841290862581
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.172841290862581
0.000887971956752177,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,0.16303430971382
0.000887971956752177,-0.172841290862581
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,0.16303430971382
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,0.16303430971382
0.0000531696165017146,0.16303430971382
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,0.16303430971382
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,0.16303430971382
-0.000781632723748748,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,0.16303430971382
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.000887971956752177,-0.00490349057438051
-0.00161643506399921,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,0.16303430971382
0.0000531696165017146,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.000887971956752177,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.172841290862581
0.0000531696165017146,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.00490349057438051
-0.000781632723748748,0.16303430971382
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,0.16303430971382
-0.000781632723748748,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.0000531696165017146,-0.172841290862581
-0.000781632723748748,-0.00490349057438051
0.000887971956752177,-0.00490349057438051
-0.000781632723748748,0.16303430971382
-0.000781632723748748,0.16303430971382
